question,Canada leading at halftime?,Canada vs. Morocco: 1st Half O/U 0.5,Canada vs. Morocco: 1st Half O/U 1.5,Canada vs. Morocco: Both Teams to Score,Canada vs. Morocco: Canada O/U 0.5,Canada vs. Morocco: Canada O/U 1.5,Canada vs. Morocco: Canada O/U 2.5,Canada vs. Morocco: Draw at halftime?,Canada vs. Morocco: Morocco O/U 0.5,Canada vs. Morocco: Morocco O/U 1.5,Canada vs. Morocco: Morocco O/U 2.5,Canada vs. Morocco: O/U 0.5,Canada vs. Morocco: O/U 1.5,Canada vs. Morocco: O/U 2.5,Canada vs. Morocco: O/U 3.5,Canada vs. Morocco: O/U 4.5,Canada vs. Morocco: O/U 5.5,Canada vs. Morocco: Team to Advance,Detroit Tigers vs. Texas Rangers,Detroit Tigers vs. Texas Rangers: O/U 8.5,Exact Score: Canada 0 - 0 Morocco?,Exact Score: Canada 0 - 1 Morocco?,Exact Score: Canada 0 - 2 Morocco?,Exact Score: Canada 0 - 3 Morocco?,Exact Score: Canada 1 - 0 Morocco?,Exact Score: Canada 1 - 1 Morocco?,Exact Score: Canada 1 - 2 Morocco?,Exact Score: Canada 1 - 3 Morocco?,Exact Score: Canada 2 - 0 Morocco?,Exact Score: Canada 2 - 1 Morocco?,Exact Score: Canada 2 - 2 Morocco?,Exact Score: Canada 2 - 3 Morocco?,Exact Score: Canada 3 - 1 Morocco?,Exact Score: Canada 3 - 2 Morocco?,Exact Score: Canada 3 - 3 Morocco?,Exact Score: Paraguay 0 - 0 France?,Exact Score: Paraguay 0 - 1 France?,Exact Score: Paraguay 0 - 2 France?,Exact Score: Paraguay 0 - 3 France?,Exact Score: Paraguay 1 - 0 France?,Exact Score: Paraguay 1 - 1 France?,Exact Score: Paraguay 1 - 2 France?,Exact Score: Paraguay 1 - 3 France?,Exact Score: Paraguay 2 - 0 France?,Exact Score: Paraguay 2 - 2 France?,Exact Score: Paraguay 2 - 3 France?,France leading at halftime?,Liaoning Tieren FC vs. Chongqing Tonglianglong FC: O/U 2.5,Minnesota Twins vs. New York Yankees,Morocco leading at halftime?,Paraguay leading at halftime?,Paraguay vs. France: 1st Half O/U 0.5,Paraguay vs. France: 1st Half O/U 1.5,Paraguay vs. France: 1st Half O/U 2.5,Paraguay vs. France: Both Teams to Score,Paraguay vs. France: Draw at halftime?,Paraguay vs. France: France O/U 0.5,Paraguay vs. France: France O/U 1.5,Paraguay vs. France: France O/U 2.5,Paraguay vs. France: O/U 0.5,Paraguay vs. France: O/U 1.5,Paraguay vs. France: O/U 2.5,Paraguay vs. France: O/U 3.5,Paraguay vs. France: O/U 4.5,Paraguay vs. France: O/U 5.5,Paraguay vs. France: O/U 6.5,Paraguay vs. France: Paraguay O/U 2.5,Paraguay vs. France: Team to Advance,Pittsburgh Pirates vs. Washington Nationals: O/U 10.5,Pittsburgh Pirates vs. Washington Nationals: O/U 9.5,Quito: Samuel Heredia vs Matheus Pucinelli de Almeida,Spread: Canada (-1.5),Spread: Canada (-2.5),Spread: Detroit Tigers (-1.5),Spread: France (-1.5),Spread: France (-2.5),Spread: Morocco (-1.5),Spread: Morocco (-2.5),Spread: Paraguay (-1.5),Spread: Seattle Mariners (-1.5),Toronto Blue Jays vs. Seattle Mariners,Toronto Blue Jays vs. Seattle Mariners: O/U 7.5,Will Beijing Guoan FC win on 2026-07-04?,Will Canada vs. Morocco end in a draw?,Will Canada win on 2026-07-04?,Will France win on 2026-07-04?,Will Morocco win on 2026-07-04?,Will Paraguay vs. France end in a draw?,Will Paraguay win on 2026-07-04?,Will Shanghai Haigang FC win on 2026-07-04?,Wimbledon ATP: Alex de Minaur vs Zachary Svajda,Wimbledon ATP: Frances Tiafoe vs Alexander Bublik,Wimbledon ATP: Grigor Dimitrov vs Matteo Berrettini,Wimbledon ATP: Zizou Bergs vs Arthur Fery,Wimbledon WTA: Emma Navarro vs Marta Kostyuk,Wimbledon WTA: Liudmila Samsonova vs Marie Bouzkova
Paraguay vs. France: O/U 2.5,-0.04095005146969703,-0.0646432390336853,-0.03155120807195076,-0.1176194641990908,-0.018119632464412335,-0.018119632464412335,-0.0365295645537792,-0.05553198098927589,-0.03155120807195076,-0.02569309126486039,-0.018119632464412335,-0.07799167173446304,-0.12752495331477154,-0.12161627205356587,-0.10528545995066399,-0.06746497919653582,-0.02569309126486039,-0.10102965402402898,-0.0728635556724134,0.10423649465013791,-0.03652930340354235,-0.10946267336005233,-0.11357121272956104,-0.06464388224679404,-0.07799181244596506,-0.07545733788547201,-0.07799167173446304,-0.02569309126486039,-0.04497873602809694,-0.04095005146969703,-0.04871252636025248,-0.04095005146969703,-0.04497873602809694,-0.03155120807195076,-0.03155120807195076,0.16213225319133945,0.31494273381681825,0.5553556035549323,0.16845137951006683,0.18921929791066736,-0.04095005146969703,0.4459464581747764,0.2907965088433624,0.23305877777765718,-0.04095005146969703,0.28332516217081105,0.42402907139204726,-0.018119632464412335,-0.05553198098927589,-0.052215657969498876,0.17696562099715685,0.5023643259841928,0.3417380829001534,0.5163673977988995,0.09835844932329929,0.22504403961936054,-0.03155120807195076,0.09386011797181353,0.23592589020479687,0.5220493138703182,0.32696449681783096,1.0,0.04492181413359413,0.14534701143551215,0.4658741909712975,0.44173398375024364,0.2739609902203138,0.38869367065771393,-0.03155120807195076,-0.02569309126486039,-0.02569309126486039,-0.05553198098927589,-0.018119632464412335,-0.018119632464412335,0.3838649978461645,-0.05221584864998379,-0.067465134947789,-0.0728681247936795,-0.018119632464412335,-0.02569309126486039,-0.055532705916739936,0.05120493575524505,-0.018119632464412335,-0.08047246158068536,-0.1031691590503053,0.3975756765433069,-0.1255660672036101,0.3299142435190657,0.5543761976669509,-0.018119632464412335,-0.018119632464412335,-0.13731827047883316,-0.12161514577153057,-0.018119632464412335,-0.02569309126486039,-0.018119632464412335
Paraguay vs. France: O/U 3.5,-0.036841813560413814,-0.05815802605724828,-0.028385891682036344,-0.1058195097582555,-0.016301813967952983,-0.016301813967952983,-0.03286480378979096,-0.04996083806540043,-0.028385891682036344,-0.023115479570792494,-0.016301813967952983,-0.07016730202237621,-0.11473124906326392,-0.10941534528291491,-0.0947228915938033,-0.060696680375487644,-0.023115479570792494,-0.0908940414978659,0.02813296174075226,-0.036841813560413814,-0.03286456883896693,-0.09848103382091697,-0.10217739160374101,-0.05815860474119571,-0.07016742861725796,-0.06788722051299236,-0.07016730202237621,-0.023115479570792494,-0.04046632781784083,-0.036841813560413814,-0.04382553256493972,-0.036841813560413814,-0.04046632781784083,-0.028385891682036344,-0.028385891682036344,0.4213922067750147,0.3408799758939554,-0.04382553256493972,0.2008821556039461,-0.023115479570792494,0.1162563894573058,0.2719545032745629,0.1957315081359776,0.28753941708720854,-0.036841813560413814,-0.016301813967952983,0.4658149234891502,-0.016301813967952983,-0.04996083806540043,-0.04697721899739643,0.3169236194030704,0.3814382003135143,0.23588334564124394,0.07694901612668771,0.22356722851078187,0.23090992033873334,0.17029309973620627,0.11953121732934259,0.39321708040472786,-0.028385891682036344,0.16553344234283912,0.04492181413359413,1.0,0.1598910583006962,0.09449234557355495,-0.03286456883896693,0.48567495543182315,0.11291485002641409,-0.028385891682036344,-0.023115479570792494,-0.023115479570792494,-0.04996083806540043,-0.016301813967952983,-0.016301813967952983,0.2508062944376266,-0.04697739054821561,-0.06069682050128542,-0.06555776541898371,-0.016301813967952983,-0.023115479570792494,-0.04996149026586213,0.074318728962521,-0.016301813967952983,-0.07239921123169,-0.09281890465336082,0.1983235375232283,-0.11296888456545864,-0.028385891682036344,0.49630828139634975,-0.016301813967952983,-0.016301813967952983,-0.12012824107404622,-0.10941433199303438,-0.016301813967952983,-0.023115479570792494,-0.016301813967952983
Paraguay vs. France: O/U 4.5,-0.020932149451270466,-0.03304322929773627,-0.01612780885559875,-0.06012271327218285,-0.009262084933588906,-0.009262084933588906,-0.018672560282259283,-0.028385891682036344,-0.01612780885559875,-0.013133356538493462,-0.009262084933588906,-0.03986645364556571,-0.06518603239183757,-0.06216573339878252,-0.053818027173028,-0.03448559834689723,-0.013133356538493462,-0.051642616825672304,-0.03724515066884743,-0.020932149451270466,-0.01867242679193166,-0.05595326393676862,-0.05805339707512682,-0.033043558084451745,-0.03986652557207335,-0.038570996058027635,-0.03986645364556571,-0.013133356538493462,-0.02299146376814882,-0.020932149451270466,-0.024900039079958226,-0.020932149451270466,-0.02299146376814882,-0.01612780885559875,-0.01612780885559875,-0.028385891682036344,0.4280435289459486,-0.024900039079958226,-0.026690710196610616,-0.013133356538493462,-0.020932149451270466,0.1639365717538499,0.18684673976701355,-0.020932149451270466,-0.020932149451270466,-0.009262084933588906,0.2749456670142018,-0.009262084933588906,-0.028385891682036344,-0.026690710196610616,-0.026690710196610616,0.34792924072788334,0.0796378343260234,-0.026690710196610616,-0.03588445474986432,-0.022991353014752035,-0.01612780885559875,-0.020932149451270466,0.34203279317567803,-0.01612780885559875,0.14140121340823597,0.14534701143551215,0.1598910583006962,1.0,-0.022991353014752035,0.2707501884830091,0.27384579363017236,0.24278898372528718,-0.01612780885559875,-0.013133356538493462,-0.013133356538493462,-0.028385891682036344,-0.009262084933588906,-0.009262084933588906,0.3329769951691371,-0.026690807665411372,-0.03448567796116856,-0.03724748623439058,-0.009262084933588906,-0.013133356538493462,-0.028386262238103404,-0.026690807665411372,-0.009262084933588906,-0.04113454152224999,-0.05273625254417441,0.4004135754238881,-0.06418472237230825,-0.01612780885559875,0.08005862407227501,-0.009262084933588906,-0.009262084933588906,-0.09309806676655354,-0.06216515768512549,-0.009262084933588906,-0.013133356538493462,-0.009262084933588906
Paraguay vs. France: O/U 5.5,-0.02984028653245348,-0.047105503068255894,-0.022991353014752035,-0.08570925768168493,-0.01320376910883552,-0.01320376910883552,-0.026619079441137318,-0.040466132885351704,-0.022991353014752035,-0.018722545582519238,-0.01320376910883552,-0.056832500770447714,-0.09292738373641632,-0.08862173000619356,-0.07672147359701995,-0.049161704024240055,-0.018722545582519238,-0.07362026947835654,-0.053095644596372414,-0.02984028653245348,-0.0266188891410616,-0.07976540737902252,-0.0827592984149527,-0.04710597177739734,-0.05683260330686435,-0.05498573268326349,-0.056832500770447714,-0.018722545582519238,-0.032775987398677896,-0.02984028653245348,-0.03549679895726836,-0.02984028653245348,-0.032775987398677896,-0.022991353014752035,-0.022991353014752035,0.3851855651132811,0.11834949372676548,0.4444567702142626,-0.0380495295944487,-0.018722545582519238,-0.02984028653245348,0.22238859100196348,0.11649732517806514,0.5272731264750352,-0.02984028653245348,0.4049155860042893,0.2887770984142673,-0.01320376910883552,-0.040466132885351704,-0.0380495295944487,0.1070520495335878,0.46356448050998356,0.318416691514356,0.41144828628917735,0.06271717955520971,0.13566996801418166,-0.022991353014752035,0.1571483167299931,0.09051838722011946,0.20954435378465655,0.33672230654063906,0.4658741909712975,0.09449234557355495,-0.022991353014752035,1.0,0.17853903951227032,-0.0266188891410616,0.34408167959996117,-0.022991353014752035,-0.018722545582519238,-0.018722545582519238,-0.040466132885351704,-0.01320376910883552,-0.01320376910883552,0.3371396394961225,-0.038049668543243674,-0.04916181752011749,-0.05309897411325674,-0.01320376910883552,-0.018722545582519238,-0.04046666113971198,0.11173315365873143,-0.01320376910883552,-0.058640251363700456,-0.07517932595644068,0.1116672700238806,-0.09149994419132182,0.4572589491411295,0.5372365473717118,-0.01320376910883552,-0.01320376910883552,-0.13271799890396965,-0.08862090928491376,-0.01320376910883552,-0.018722545582519238,-0.01320376910883552
Paraguay vs. France: O/U 6.5,-0.024234787981811664,-0.03825673317158655,-0.01867242679193166,-0.06960877154229232,-0.010723440760711534,-0.010723440760711534,-0.02161868472091791,-0.03286456883896693,-0.01867242679193166,-0.01520551493963325,-0.010723440760711534,-0.04615651411892472,-0.07547097244214485,-0.07197413586982974,-0.062309342916455734,-0.039926676727995734,-0.01520551493963325,-0.05979070006688424,-0.043121626468005346,-0.024234787981811664,-0.02161853016871604,-0.0647814736635006,-0.06721296219553945,-0.03825711383370437,-0.046156597393873,-0.044656661461819354,-0.04615651411892472,-0.01520551493963325,-0.026619017368938798,-0.024234787981811664,-0.02882872441009571,-0.024234787981811664,-0.026619017368938798,-0.01867242679193166,-0.01867242679193166,0.13684876019188874,0.3706223425012191,0.3644338634895281,0.15156658224317382,-0.01520551493963325,-0.024234787981811664,0.45755428521955344,0.14764252833396543,0.20112309497074918,-0.024234787981811664,-0.010723440760711534,0.31983438912316,-0.010723440760711534,-0.03286456883896693,-0.03090192453501602,-0.03090192453501602,0.27799762913158266,0.1705414914124467,0.1594146900615906,0.23134630909588388,0.18971240038629616,-0.01867242679193166,-0.024234787981811664,0.12422113647971408,0.5757660913875435,0.11787245400801533,0.44173398375024364,-0.03286456883896693,0.2707501884830091,0.17853903951227032,1.0,0.22836717186159566,0.4435581121695659,-0.01867242679193166,-0.01520551493963325,-0.01520551493963325,-0.03286456883896693,-0.010723440760711534,-0.010723440760711534,0.25673303192928165,-0.03090203738227649,-0.039926768903669835,-0.043124330535062,-0.010723440760711534,-0.01520551493963325,-0.032864997860732784,-0.03090203738227649,-0.010723440760711534,-0.04762467871928228,-0.06105688774765423,0.15743452500010416,-0.07431167745030234,-0.01867242679193166,0.30603234797088874,-0.010723440760711534,-0.010723440760711534,-0.107786919583026,-0.07197346932106233,-0.010723440760711534,-0.01520551493963325,-0.010723440760711534
Paraguay vs. France: Paraguay O/U 2.5,-0.024234787981811664,-0.03825673317158655,-0.01867242679193166,-0.06960877154229232,-0.010723440760711534,-0.010723440760711534,-0.02161868472091791,-0.03286456883896693,-0.01867242679193166,-0.01520551493963325,-0.010723440760711534,-0.04615651411892472,-0.07547097244214485,-0.07197413586982974,-0.062309342916455734,-0.039926676727995734,-0.01520551493963325,-0.05979070006688424,-0.043121626468005346,-0.024234787981811664,-0.02161853016871604,-0.0647814736635006,-0.06721296219553945,-0.03825711383370437,-0.046156597393873,-0.044656661461819354,-0.04615651411892472,-0.01520551493963325,-0.026619017368938798,-0.024234787981811664,-0.02882872441009571,-0.024234787981811664,-0.026619017368938798,-0.01867242679193166,-0.01867242679193166,0.1498322935603695,0.3583107557350029,-0.02882872441009571,0.14392285223252832,-0.01520551493963325,-0.024234787981811664,0.45924511885709357,0.15156658224317382,0.2108811233591929,-0.024234787981811664,-0.010723440760711534,0.32292190195048653,-0.010723440760711534,-0.03286456883896693,-0.03090192453501602,-0.03090192453501602,0.16127325653754612,0.17285440567035823,0.15156658224317382,0.24035898599428468,-0.0266188891410616,0.27076665446783443,-0.024234787981811664,0.29696184690623173,-0.01867242679193166,-0.03652930340354235,0.2739609902203138,0.48567495543182315,0.27384579363017236,-0.0266188891410616,0.22836717186159566,1.0,0.20843679319234176,-0.01867242679193166,-0.01520551493963325,-0.01520551493963325,-0.03286456883896693,-0.010723440760711534,-0.010723440760711534,0.24567260923207274,-0.03090203738227649,-0.039926768903669835,-0.043124330535062,-0.010723440760711534,-0.01520551493963325,-0.032864997860732784,-0.03090203738227649,-0.010723440760711534,-0.04762467871928228,-0.06105688774765423,0.15355128992934994,-0.07431167745030234,-0.01867242679193166,0.42039053926256736,-0.010723440760711534,-0.010723440760711534,-0.107786919583026,-0.07197346932106233,-0.010723440760711534,-0.01520551493963325,-0.010723440760711534
Paraguay vs. France: Team to Advance,-0.0271682881462874,-0.042887519838066976,-0.020932630888060008,-0.07803456602093682,-0.012021459759635807,-0.012021459759635807,-0.024235518638844395,-0.03684266091746535,-0.020932630888060008,-0.017046066654376083,-0.012021459759635807,-0.05174352985271661,-0.08460635708996324,-0.08068624589821553,-0.06985157798081772,-0.04475960172971013,-0.017046066654376083,-0.06702806598120378,-0.04834128419438166,-0.0271682881462874,-0.024235345378869635,-0.07262294781996868,-0.07534875590677362,-0.04288794657743483,-0.051743623207681874,-0.050062127515060714,-0.05174352985271661,-0.017046066654376083,-0.029841116604490976,-0.0271682881462874,-0.03231829765753287,-0.0271682881462874,-0.029841116604490976,-0.020932630888060008,-0.020932630888060008,0.4159300329983954,0.324145441373293,0.49666114939825795,0.1281495647523754,-0.017046066654376083,-0.0271682881462874,0.5514258522028418,0.12464866124558807,0.37922330330414666,-0.0271682881462874,-0.012021459759635807,0.32574334402850846,-0.012021459759635807,-0.03684266091746535,-0.034642448313236006,-0.034642448313236006,0.3260723262967823,0.2427463970792348,0.2979158908249637,0.20206528850702202,0.16316222935785732,-0.020932630888060008,0.17813197180359444,0.10902425046766395,0.5121517023945348,0.23748424531509305,0.38869367065771393,0.11291485002641409,0.24278898372528718,0.34408167959996117,0.4435581121695659,0.20843679319234176,1.0,-0.020932630888060008,-0.017046066654376083,-0.017046066654376083,-0.03684266091746535,-0.012021459759635807,-0.012021459759635807,0.2055698041827405,-0.03464257482009429,-0.04475970506278966,-0.04834431557526343,-0.012021459759635807,-0.017046066654376083,-0.03684314187017533,-0.03464257482009429,-0.012021459759635807,-0.053389408452464586,-0.06844751936302233,0.3014486916525955,-0.08330673522372026,-0.020932630888060008,0.4718755052691822,-0.012021459759635807,-0.012021459759635807,-0.12083398839016574,-0.0806854986670456,-0.012021459759635807,-0.017046066654376083,-0.012021459759635807
Pittsburgh Pirates vs. Washington Nationals: O/U 10.5,0.5065580167207453,0.30476114217374217,-0.01612780885559875,0.06298569961847728,-0.009262084933588906,-0.009262084933588906,-0.018672560282259283,0.3794853843700179,-0.01612780885559875,-0.013133356538493462,-0.009262084933588906,0.24625052221219385,0.018659070647610645,0.02352216939413393,0.04472234527107307,-0.03448559834689723,-0.013133356538493462,-0.051642616825672304,-0.03724515066884743,-0.020932149451270466,-0.01867242679193166,-0.05595326393676862,-0.05805339707512682,-0.033043558084451745,0.2695529693027011,-0.038570996058027635,0.10012315695112092,-0.013133356538493462,-0.02299146376814882,-0.020932149451270466,-0.024900039079958226,-0.020932149451270466,-0.02299146376814882,-0.01612780885559875,-0.01612780885559875,-0.028385891682036344,-0.024900039079958226,-0.024900039079958226,-0.026690710196610616,-0.013133356538493462,-0.020932149451270466,-0.030001948287532405,-0.026690710196610616,-0.020932149451270466,-0.020932149451270466,-0.009262084933588906,-0.05909164717942186,-0.009262084933588906,-0.028385891682036344,0.17571384212768654,-0.026690710196610616,-0.04941780548414575,-0.044796281808388155,-0.026690710196610616,-0.03588445474986432,-0.022991353014752035,-0.01612780885559875,-0.020932149451270466,-0.030001948287532405,-0.01612780885559875,-0.03155120807195076,-0.03155120807195076,-0.028385891682036344,-0.01612780885559875,-0.022991353014752035,-0.01867242679193166,-0.01867242679193166,-0.020932630888060008,1.0,0.39402385904111514,-0.013133356538493462,-0.028385891682036344,-0.009262084933588906,-0.009262084933588906,-0.051641625154941945,-0.026690807665411372,-0.03448567796116856,-0.03724748623439058,-0.009262084933588906,-0.013133356538493462,-0.028386262238103404,-0.026690807665411372,-0.009262084933588906,-0.04113454152224999,0.18328804124983974,-0.026691100078220616,0.02537434282904711,-0.01612780885559875,-0.043597041729715645,-0.009262084933588906,-0.009262084933588906,-0.0026984946888856096,0.05040418190685851,0.5742492658825122,-0.013133356538493462,-0.009262084933588906
Pittsburgh Pirates vs. Washington Nationals: O/U 9.5,0.30341300798709114,0.40594672118761627,-0.013133356538493462,-0.048959721468367794,-0.007542392448457355,-0.007542392448457355,0.34401717833408757,0.475165113857925,-0.013133356538493462,-0.010694884563150747,-0.007542392448457355,0.1451452661173037,0.17928830999895867,-0.05062341378876859,0.20707828757425667,-0.028082652925034784,-0.010694884563150747,-0.04205412560534566,-0.030329838817135555,-0.017045674606016355,-0.01520551493963325,0.09850125819765496,-0.04727461547224968,-0.026908356461136363,0.3398213990420134,-0.031409514324634916,0.13944655883640156,-0.010694884563150747,-0.018722635772318783,0.2999677975640762,-0.0202768456637547,-0.017045674606016355,0.27301367295508233,0.4071572155796086,-0.013133356538493462,-0.023115479570792494,-0.0202768456637547,-0.0202768456637547,-0.021735042646912395,-0.010694884563150747,-0.017045674606016355,-0.024431482741241732,-0.021735042646912395,-0.017045674606016355,-0.017045674606016355,-0.007542392448457355,-0.04812009354790912,-0.007542392448457355,-0.023115479570792494,0.24592798254191617,-0.021735042646912395,-0.04024239526796578,-0.03647895047963406,-0.021735042646912395,-0.029221783482124907,-0.018722545582519238,-0.013133356538493462,-0.017045674606016355,-0.024431482741241732,-0.013133356538493462,-0.02569309126486039,-0.02569309126486039,-0.023115479570792494,-0.013133356538493462,-0.018722545582519238,-0.01520551493963325,-0.01520551493963325,-0.017046066654376083,0.39402385904111514,1.0,-0.010694884563150747,-0.023115479570792494,-0.007542392448457355,-0.007542392448457355,-0.04205331805824567,-0.02173512201866854,-0.028082717757314253,-0.030331740737927892,-0.007542392448457355,-0.010694884563150747,-0.02311578132566756,-0.02173512201866854,-0.007542392448457355,-0.0334970859771587,0.1050408678020412,-0.021735360139154378,0.1998518868306769,-0.013133356538493462,-0.035502373458572115,-0.007542392448457355,-0.007542392448457355,-0.07581253689431974,-0.05062294496793933,-0.007542392448457355,-0.010694884563150747,-0.007542392448457355
Quito: Samuel Heredia vs Matheus Pucinelli de Almeida,-0.017045674606016355,-0.026908088720292076,-0.013133356538493462,-0.048959721468367794,-0.007542392448457355,-0.007542392448457355,-0.015205623644794797,-0.023115479570792494,-0.013133356538493462,-0.010694884563150747,-0.007542392448457355,-0.03246444413747976,-0.0530829334844571,-0.05062341378876859,-0.043825627237412186,-0.028082652925034784,-0.010694884563150747,-0.04205412560534566,-0.030329838817135555,-0.017045674606016355,-0.01520551493963325,-0.04556441432023215,-0.04727461547224968,-0.026908356461136363,-0.03246450270938359,-0.031409514324634916,-0.03246444413747976,-0.010694884563150747,-0.018722635772318783,-0.017045674606016355,-0.0202768456637547,-0.017045674606016355,-0.018722635772318783,-0.013133356538493462,-0.013133356538493462,-0.023115479570792494,-0.0202768456637547,-0.0202768456637547,-0.021735042646912395,-0.010694884563150747,-0.017045674606016355,-0.024431482741241732,-0.021735042646912395,-0.017045674606016355,-0.017045674606016355,-0.007542392448457355,-0.04812009354790912,-0.007542392448457355,0.2080936735258939,-0.021735042646912395,-0.021735042646912395,-0.04024239526796578,-0.03647895047963406,-0.021735042646912395,-0.029221783482124907,-0.018722545582519238,-0.013133356538493462,-0.017045674606016355,-0.024431482741241732,-0.013133356538493462,-0.02569309126486039,-0.02569309126486039,-0.023115479570792494,-0.013133356538493462,-0.018722545582519238,-0.01520551493963325,-0.01520551493963325,-0.017046066654376083,-0.013133356538493462,-0.010694884563150747,1.0,-0.023115479570792494,-0.007542392448457355,-0.007542392448457355,-0.04205331805824567,-0.02173512201866854,-0.028082717757314253,-0.030331740737927892,-0.007542392448457355,-0.010694884563150747,-0.02311578132566756,-0.02173512201866854,-0.007542392448457355,-0.0334970859771587,-0.04294470584119298,-0.021735360139154378,-0.052267536823336624,-0.013133356538493462,-0.035502373458572115,-0.007542392448457355,-0.007542392448457355,0.010894309802925788,0.09723543497917361,-0.007542392448457355,-0.010694884563150747,-0.007542392448457355
Spread: Canada (-1.5),-0.036841813560413814,0.040823446862054344,-0.028385891682036344,0.009941186160710894,-0.016301813967952983,-0.016301813967952983,-0.03286480378979096,0.06404281704849553,0.16400737416287664,0.2259772544284,-0.016301813967952983,0.3709740914475556,0.2999065407612561,0.08142217926379268,0.05398334957888042,0.6337235188229474,0.4700555193143518,0.2569186075965545,-0.06555365468632822,-0.036841813560413814,0.31408751518557665,0.02790772199248947,0.08163924987846337,0.04414036373949657,0.2864253993837926,0.02167122912319509,-0.07016730202237621,-0.023115479570792494,0.10325535067922899,0.2775936435499116,0.08213008597077895,0.12785690406221917,0.24449496752492036,-0.028385891682036344,0.3774272264389277,-0.04996083806540043,-0.04382553256493972,-0.04382553256493972,-0.04697721899739643,-0.023115479570792494,-0.036841813560413814,-0.0528051926932596,-0.04697721899739643,-0.036841813560413814,-0.036841813560413814,-0.016301813967952983,-0.1040047728223094,-0.016301813967952983,-0.04996083806540043,-0.04697721899739643,-0.04697721899739643,-0.08697824274808004,-0.0788440893959041,-0.04697721899739643,-0.06315874987847299,-0.040466132885351704,-0.028385891682036344,-0.036841813560413814,-0.0528051926932596,-0.028385891682036344,-0.05553198098927589,-0.05553198098927589,-0.04996083806540043,-0.028385891682036344,-0.040466132885351704,-0.03286456883896693,-0.03286456883896693,-0.03684266091746535,-0.028385891682036344,-0.023115479570792494,-0.023115479570792494,1.0,-0.016301813967952983,-0.016301813967952983,-0.0908922960990837,-0.04697739054821561,0.23608710840392805,0.20830745505832907,-0.016301813967952983,-0.023115479570792494,-0.04996149026586213,-0.04697739054821561,-0.016301813967952983,0.09461695859379594,0.17986537301749567,-0.04697790521194977,0.07776306718041678,-0.028385891682036344,-0.07673335635840674,-0.016301813967952983,-0.016301813967952983,0.012233965280569312,-0.10941433199303438,-0.016301813967952983,-0.023115479570792494,-0.016301813967952983
